"From","Von"
"To","Zu"
"Mobile number and country code is Mandatory.","Mobil und Ländercode ist obligatorisch."
"Country Code is Mandatory.","Country Code ist obligatorisch."
"This mobile number has already been registered with an other account.","Diese Handy-Nummer ist bereits mit einem anderen Konto registriert."
"Shipping Method is disabled.","Liefer-Methode ist deaktiviert."
"Mobile Number is blank","Mobile Number ist leer"
"Mobile Number already exist","Mobile Number bereits vorhanden"
"Empty Mobile number.","Leere Mobilnummer."
"Empty Country Code.","Leerer Ländercode."
"Empty Password.","Leeres Passwort."
"The password has been changed successfully.","Das Passwort wurde erfolgreich geändert."
"Password cannot be updated.","Kennwort kann nicht aktualisiert werden."
"An account using this email address does not exists.","Ein Konto mit dieser E-Mail-Adresse nicht existiert."
"The account has been mapped for the fingerprint login in this device.","Das Konto wurde für die Fingerabdruck Anmeldung in diesem Gerät abgebildet."
"The account can not be mapped for the fingerprint login in this device.","Das Konto kann nicht für den Fingerabdruck Login in diesem Gerät abgebildet werden."
"Customer data is not available.","Kundendaten sind nicht verfügbar."
"Your account isn\'t available at this time.","Ihr Konto isn \ 't zu diesem Zeitpunkt zur Verfügung."
"This Unique Id is not linked with the Email id.","Diese eindeutige ID ist nicht mit der E-Mail-ID verknüpft."
"This Mobile number is not linked with any account.","Diese Handy-Nummer nicht mit einem Konto verknüpft."
"Mobile Number or country code is not available.","Mobile Number oder Ländercode ist nicht verfügbar."
"Mobile number exists into the database..","Mobilnummer existiert in der Datenbank .."
"Mobile number does not exists into the database..","Handynummer existiert nicht in der Datenbank .."
"Not Mentioned","Nicht erwähnt"
"Marektplace Module is not enabled","Marektplace Modul ist nicht aktiviert"
"Seller id is missing","Verkäufer-ID fehlt"
"Seller not found","Verkäufer nicht gefunden"
"Please login to write review.","Bitte anmelden, um zu schreiben Bewertung."
"Not able to submit your review. Title or comment is missing.","Nicht in der Lage Ihre Bewertung senden. Titel oder Kommentar fehlt."
"Not able to submit your review. Posting review for this seller is not allowed.","Nicht in der Lage Ihre Bewertung senden. Posting Bewertung für diesen Verkäufer ist nicht erlaubt."
"Thanks! for rating the Seller.","Vielen Dank! für die Bewertung des Verkäufers."
"All","Alle"
"Name","Name"
"A-Z","A-Z"
"Z-A","Z-A"
"Price","Preis"
"Low to High","Aufsteigend"
"High to Low","Absteigend"
"Ascending","Aufsteigend"
"Descending","Absteigend"
"All Products","Alle Produkte"
"Customer already registered.","Kunden bereits registriert."
"An error occurred .","Ein Fehler ist aufgetreten ."
"Success.","Erfolg."
"Last order was not completed.","Letzte Bestellung wurde nicht abgeschlossen."
"Can't apply voucher code on this cart.","Kann nicht den Gutscheincode auf diesem Wagen gilt."
"An error occurred while adding item to wishlist: %1","Fehler beim Hinzufügen von dem Wunschzettel:% 1"
"Your review has been accepted for moderation.","Ihre Bewertung wurde zur Moderation akzeptiert."
"Review by %1","Bewertung von 1%"
"(Posted on %1)","(Veröffentlicht am% 1)"
"--Select Category--","--Kategorie wählen--"
"Order Successfully Created","Bestellen Sie erfolgreich erstellt"
"Hi Thanks for your interest. Keep shopping with us to become our premium customer.","Hallo Danke für Ihr Interesse. Halten Sie Ihren Einkauf bei uns zu unserem Premium-Kunden werden."
"Order status update","Auftragsstatus aktualisieren"
"Hi Your order status has been changed to {{STATUS}}.","Hallo Ihr Auftragsstatus wurde geändert, um {{STATUS}}."
"Hurry!","Eile!"
"Hi","Ergänzen Sie Ihre Bestellung zusätzliche Vorteile bei Ihrer nächsten Bestellung zu bekommen."
"Best Seller Products","Best Seller Produkte"
"Featured Products","Ausgewählte Artikel"
"New Products","Neue Produkte"
"From a category","Aus der Kategorie"
"Custom Products","Custom Products"
"Mobile App Builder","Mobile App Builder"
"Settings saved successfully.","Einstellungen erfolgreich gespeichert."
"Firebase Server key is not available","Firebase Server-Schlüssel ist nicht verfügbar"
"Notificaton Send successfully","Notificaton Senden erfolgreich"
"Data saved successfully.","Daten erfolgreich gespeichert."
"Component deleted successfully.","Die Komponente wurde erfolgreich gelöscht."
"Banner data deleted successfully.","Banner Daten erfolgreich gelöscht."
"Layout deleted successfully.","Layout erfolgreich gelöscht."
"Data has been saved successfully.","Daten wurden erfolgreich gespeichert."
"Settings saved successfully","Einstellungen wurden erfolgreich gespeichert"
"Edit Layout","Layout bearbeiten"
"Knowband Mobile App Builder is not enabled on this store.","Knowband Mobile App Builder ist nicht in diesem Speicher aktiviert."
"Requested API not available","Angeforderte API nicht verfügbar"
"Requested Api method not available","Angeforderte Api Methode nicht verfügbar"
"Save Settings","Einstellungen speichern"
"Edit","Bearbeiten"
"Edit Name","Namen bearbeiten"
"Delete","Löschen"
"View Details","Details anzeigen"
"Layout ID","Layout-ID"
"Layout Name","Layout-Name"
"Action","Aktion"
"Home Page Layout Settings","Home Layout-Einstellungen"
"Title","Titel"
"URL","URL"
"Upload","Hochladen"
"Image Type","Bildtyp"
"Home","Zuhause"
"Category","Kategorie"
"Product","Produkt"
"Redirect Activity","Redirect Aktivität"
"Disable","Deaktivieren"
"Enable","Aktivieren"
"Status","Status"
"Banners Settings","Banner Einstellungen"
"ID","ICH WÜRDE"
"Device Type","Gerätetyp"
"Both Android/iOS","Sowohl Android / iOS"
"Android","Android"
"iOS","iOS"
"Sent Date","Sendedatum"
"Push Notification History","Push Notification Geschichte"
"Return Statuses","Zurück Status"
"Coupon Code","Gutscheincode"
"Customer Email","Kunden-eMail"
"Device","Gerät"
"Coupon Used","Coupon Gebraucht"
"Yes","Ja"
"Coupon Generated On","Coupon generiert On"
"Menu Settings","Menüeinstellungen"
"Push Notification Settings","Push-Benachrichtigungseinstellungen"
"Slider Settings","Slider-Einstellungen"
"Google Login Settings","Google Anmelde-Einstellungen"
"Facebook Login Settings","Facebook Login-Einstellungen"
"General Settings","Allgemeine Einstellungen"
"New Arrival","Neuankömmling"
"Best Seller","Bestseller, Verkaufsschlager, Spitzenreiter"
"Statistics","Statistiken"
"Category Icon Settings","Kategorie Icon-Einstellungen"
"Code","Code"
"Payment Method Settings","Zahlungsmethode Einstellungen"
"Image","Bild"
"Upto Time","bis Zeit"
"Background Color","Hintergrundfarbe"
"Text Color","Textfarbe"
"Redirect","Umleiten"
"Category ID","Kategorie ID"
"Product ID","Produkt ID"
"Product Name","Produktname"
"Sort Order","Sortierreihenfolge"
"Layout Settings","Layout-Einstellungen"
"Back","Zurück"
"Session has expired. Please try again after Re-login.","Sitzung ist abgelaufen. Bitte versuchen Sie es erneut nach Re-Login."
"Sorry","keine Zitate sind für diesen Auftrag zu diesem Zeitpunkt zur Verfügung."
"Place Order","Bestellung aufgeben"
"Heading of this Component","Überschrift dieser Komponente"
"Field cannot be empty.","Feld kann nicht leer sein."
"Select Product Type","Produkttyp wählen"
"Select Category","Kategorie wählen"
"Select Products from Category","Wählen Sie Produkte aus der Kategorie"
"Select Products","Produkte auswählen"
"Number of products","Anzahl der Produkte"
"Image Content Mode","Bildinhalt Modus"
"Scale aspect fill","Maßstab Aspekt fill"
"Scale aspect Fit","Maßstab Aspekt Fit"
"Please select category.","Bitte wählen Sie Kategorie."
"Please select product.","Bitte wählen Sie Ihr Produkt."
"Please select image type","Bitte wählen Sie den Bildtyp"
"Please provide image url","Bitte geben Sie Bild-URL"
"Please select category","Bitte Kategorie auswählen"
"Please select product","Bitte wählen Sie Ihr Produkt"
"Only Positive integer is allowed.","Nur positive ganze Zahl erlaubt."
"Please select an option from dropdown.","Bitte wählen Sie eine Option aus Dropdown-Menü."
"You can enter only numbers.","Sie können nur Nummern eingeben."
"Number should be greater than 0.","Zahl sollte größer als 0 sein."
"Field cannot be greater than {#} characters.","Feld kann nicht größer sein als {#} Zeichen."
"Field cannot be less than {#} character(s).","Feld kann nicht weniger als {#} Zeichen (s)."
"Please enter Email.","Bitte geben Sie E-Mail."
"Please enter a valid Email.","Bitte geben Sie eine gültige Email-Adresse ein."
"Invalid date format.","Ungültiges Datumsformat."
"Number is not in the valid range. It should be between {1} and {100}","Anzahl ist nicht im gültigen Bereich. Es sollte zwischen {1} und {100}"
"Field should be numeric.","Feld sollte numerisch sein."
"Field can have only upto two decimal values.","Feld kann nur bis zu zwei Dezimalwerte haben."
"Email cannot be greater than {#} characters.","E-Mail kann nicht größer sein als {#} Zeichen."
"Zip should not have special characters.","Zip sollte keine Sonderzeichen haben."
"Percentage should be in number.","Prozentsatz sollte in Zahl sein."
"Percentage should be between 0 and 100.","Prozentsatz sollte zwischen 0 und 100 liegen."
"Size cannot be greater than {#} characters.","Größe kann nicht größer sein als {#} Zeichen."
"Color could not be greater than {#} characters.","Farbe könnte nicht größer sein als {#} Zeichen."
"Color is not valid.","Die Farbe ist nicht gültig."
"Special characters are not allowed.","Sonderzeichen sind nicht erlaubt."
"Script tags are not allowed.","Script-Tags sind nicht erlaubt."
"Style tags are not allowed.","Style-Tags sind nicht erlaubt."
"Iframe tags are not allowed.","Iframe-Tags sind nicht erlaubt."
"Uploaded file is not an image.","Die hochgeladene Datei ist kein Bild."
"Uploaded file size must be less than #.","Uploaded Dateigröße muss als # weniger sein."
"Field should not contain HTML tags.","Feld sollte keine HTML-Tags enthalten."
"You can enter only positive numbers.","Sie können nur positive Zahlen eingeben."
"Select Image Type","Wählen Sie Bild-Art"
"Select an option","Wähle eine Option"
"Image Url","Bild URL"
"Enter URL","URL eingeben"
"Image Upload","Bild hochladen"
"Select Redirect Activity","Wählen Sie Redirect Aktivität"
"CMS","CMS"
"Login","Anmeldung"
"Search","Suche"
"Select Product","Ausgewähltes Produkt"
"Banner Width","banner Breite"
"Banner Height","banner Höhe"
"Margin Top","Rand oben"
"Margin Bottom","Margin Bottom"
"Margin Left","Margin Left"
"Margin Right","Margin Rechts"
"Countdown Time Validity","Countdown-Zeit Gültigkeit"
"Enable Time Background Color","Enable Time Hintergrundfarbe"
"Time Background Color","Zeit Hintergrundfarbe"
"Timer Text Color","Timer Textfarbe"
"Select Date","Datum auswählen"
"Save","sparen"
"This field cannot be empty","Dieses Feld kann nicht leer sein"
"Select 1st Category","Wählen sie 1. Kategorie"
"Upload Image","Bild hochladen"
"Remove image","Entferne Bild"
"Select 2nd Category","Wählen sie 2. Kategorie"
"Select 3rd Category","Wählen 3. Kategorie"
"Select 4th Category","Wählen 4. Kategorie"
"Select 5th Category","Wählen Sie 5. Kategorie"
"Select 6th Category","Wählen Sie 6. Kategorie"
"Select 7th Category","Wählen Sie 7. Kategorie"
"Select 8th Category","Wählen Sie 8. Kategorie"
"Are your sure?","Bist du sicher?"
"Are you sure?","Bist du sicher?"
"Edit Component","Komponente bearbeiten"
"Close","Schließen"
"Need to add value in atleast 4 categories","Braucht Wert in atleast 4 Kategorien hinzufügen"
"Component added successfully","Komponente hinzugefügt erfolgreich"
"You can add only 20 components in a layout","Sie können nur 20 Komponenten in einem Layout hinzufügen"
"Top Categories","Top-Kategorien"
"Banner-Square","Banner-Platz"
"Banner-Custom","Banner-Custom"
"Banner-Horizontal Sliding","Banner-Horizontal-Schiebe"
"Banner-Grid","Banner-Grid"
"Banner-With Countdown timer","Banner-mit Countdown-Timer"
"Products-Square","Produkte-Platz"
"Products-Horizontal Sliding","Produkte-Horizontal-Schiebe"
"Products-Grid","Produkte-Grid"
"Edit Heading","Bearbeiten Überschrift"
"Category1","Kategorie 1"
"Category2","Category2"
"Category3","Category3"
"Category4","category4"
"Horizontal Banner","Horizontal Banner"
"Banner-Grid 1","Banner-Grid 1"
"Banner-Grid 2","Banner-Grid 2"
"Banner-Grid 3","Banner-Grid 3"
"Banner-Grid 4","Banner-Grid 4"
"Countdown Banner","Countdown Banner"
"Hours","Stunde"
"Minutes","Minute"
"Seconds","Zweite"
"Horizontal Products","Horizontal Produkte"
"Product Grid","Produkt-Grid"
"Payment Mode","Zahlungsart"
"Sandbox","Sandbo"
"Live","Liv"
"Client Id","Kunden ID"
"Please select atleast one country","Bitte wählen Sie atleast ein Land"
"Please enter a valid color code","Bitte geben Sie eine gültige Farbcode"
"Date & Time should be greater than current date time.","Datum & Zeit sollte größer sein als die aktuelle Datum Zeit sein."
"Field cannot be empty","Feld kann nicht leer sein"
"Total Coupons Generated","Insgesamt Coupons generiert"
"Total Coupons Unused","Insgesamt Coupons Ungenutzte"
"Total Coupons Used","Insgesamt Coupons Gebraucht"
"`Active Date` cannot be greater than `Expire Date`","`Aktive Date` kann nicht größer sein als` Ablaufen Date`"
"`From` Date cannot be greater than `To` Date","`From` Datum kann nicht größer sein als` To` Datum"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","Die Summe der Schwerkraft ist nicht im gültigen Bereich. Es sollte seinen betwen 1 und 100. Das Ganze ist:"
"No list exists for this API key.","Keine Liste existiert für diesen API-Schlüssel."
"No. of times","Anzahl der Zeiten"
"Date","Datum"
"Please upload an image file.","Bitte laden Sie eine Bilddatei."
"To percentage should be greater than From percentage.","Um Prozentsatz sollte größer sein als von Prozentsatz sein."
"Value must be greater than 0","Der Wert muss größer als 0"
"Allowed extension is","Erlaubt Erweiterung"
"Please provide correct format. Maximum allowed file size is","Stellen Sie bitte korrekte Format. Die maximal zulässige Dateigröße"
"Validated successfully","erfolgreich validierte"
"Invalid Api Key","Ungültige Api Key"
"Message","Botschaft"
"Select Brodcast Device Type","Wählen brodcast Gerätetyp"
"Remove Image","Entferne Bild"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.","Nur .png oder .jpg-Datei-Format akzeptiert. Die Dateigröße sollte nicht mehr als 2 MB sein."
"--Select Product--","--Ausgewähltes Produkt--"
"Enable/Disable","Aktivieren deaktivieren"
"Facebook App Id","Facebook App-ID"
"Validate App Id","Validate App Id"
"Enable the Extension","Aktivieren Sie die Erweiterung"
"This setting will enable/disable entire mobile app functionality.","Diese Einstellung aktivieren / deaktivieren gesamte mobile app-Funktionalität."
"Redirect on Cart Page when Add To Cart","Redirect auf Wagen Seite, wenn in den Warenkorb"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","Diese Einstellung wird der Warenkorb Seite oder hält auf der Produktseite umleiten, wenn In dem Warenkorb geklickt wird."
"Display Short Description","Anzeige Kurzbeschreibung"
"Enable Request Log Reporting","Enable Anforderungslog Berichterstattung"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","Diese Einstellung aktivieren / deaktivieren Fehlerprotokoll Reporting für jede Anforderung an Web Service des Moduls."
"Show App Preview","Show App Vorschau"
"This setting will show/hide the app preview.","Diese Einstellung wird die App Vorschau ein- / auszublenden."
"Enable Tab Bar","Aktivieren Tab Bar"
"This setting will enable/disable the tab bar in the app.","Diese Einstellung wird die Tab-Leiste in der App aktivieren / deaktivieren."
"Show Spin and Win","Zeigen Spin and Win"
"Show spin and win popup on the mobile App.","Zeigen Sie Spin und Pop-up auf dem mobilen App gewinnen."
"Enable/Disable Fingerprint Login","Aktivieren / Deaktivieren der Fingerabdruck-Anmeldung"
"This setting will enable/disable Fingerprint login in Mobile App.","Diese Einstellung aktivieren / deaktivieren Fingerabdruck-Login in Mobile App."
"Enable/Disable Phone Number Registration","Aktivieren / Deaktivieren der Telefonnummer Registrierung"
"This setting will enable/disable customer registration and login via phone number verification.","Diese Einstellung aktivieren / deaktivieren Kundenregistrierung und Anmeldung über Telefonnummer Überprüfung."
"Mandatory Phone number at registration","Pflichttelefonnummer bei der Registrierung"
"This setting will set the Phone number field as optional or required.","Diese Einstellung wird das Telefonnummernfeld als optional oder erforderlich eingestellt."
"Select layout for home page","Wählen Sie das Layout für Startseite"
"Please select","Bitte auswählen"
"Disabled Shippping Sethods","Behinderten Shippping Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Auswahl der Versandart aus der Liste, für die Sie diese module.You deaktivieren möchten können ihn verlassen leeren, wenn Sie dieses Modul für alle Versandmethoden aktivieren möchten."
"Select shipping methods","Auswahl der Versandart"
"Enable Whatsapp Chat Support","Aktivieren Sie WhatsApp Chat Support"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","Diese Einstellung aktivieren / deaktivieren WhatsApp-Chat-Support-Option in der mobilen App."
"Chat Number","Chat Nummer"
"Enter Chat number with Country code as well.","Geben Sie Chat mit der Landesvorwahl als auch."
"Enable Live Chat Support","Aktivieren Live Chat Support"
"This setting will enable/disable live chat support option in mobile app.","Diese Einstellung aktivieren / deaktivieren Live-Chat-Support-Option in der mobilen App."
"Chat API Key","Chat-API-Key"
"Enter API Key for Live chat","Geben Sie API-Schlüssel für Live-Chat"
"Enable Url Encoding Of Image Links","Aktivieren URL-Codierung von Bildlinks"
"This setting will enable/disable Url encoding of all image links.","Diese Einstellung aktivieren / deaktivieren URL-Codierung aller Bild Links."
"Look And Feel","Look and Feel"
"Enable Logo","Aktivieren Logo"
"Upload logo","logo hochladen"
"Remove logo","Remove logo"
"App Button Color","App Taste Farbe"
"Select button color of the app.","Select-Taste Farbe der App."
"App Button Text Color","App Button-Text-Farbe"
"Select button text color of the app.","Select-Taste Textfarbe der App."
"App Theme Color","App Theme Farbe"
"Select theme color of the app.","Thema auswählen Farbe der App."
"App Background Color","App Hintergrundfarbe"
"Select background color of the app.","Wählen Sie Hintergrundfarbe der App."
"Custom CSS","Benutzerdefinierte CSS"
"Add custom CSS code that you want to be executed on the app","Fügen Sie benutzerdefinierte CSS-Code, dass Sie auf der App ausgeführt werden soll"
"Edit Payment Method Settings","Zahlungsmethode bearbeiten Einstellungen"
"Something went wrong. Please try again.","Etwas ist schief gelaufen. Bitte versuche es erneut."
"Edit Settings","Einstellungen bearbeiten"
"Upload Google JSON file","Hochladen von Google JSON-Datei"
"Only .json file format accepted. File size should not be more than 1 MB.","Nur .json Dateiformat akzeptiert. Die Dateigröße sollte nicht mehr als 1 MB sein."
"Uploaded App Id","Uploaded App Id"
"Uploaded Api Key","Uploaded Api Key"
"Send New Push Notification","Senden Sie eine eMail Push-Benachrichtigung"
"Send","Senden"
"Cancel","Stornieren"
"View Push Notification","Ansicht Push-Benachrichtigung"
"Send New Notification","Senden Sie eine eMail-Benachrichtigung"
"Contact Us Page","Kontakt Seite"
"Enable/Disable Contact Us Page","Aktivieren / Deaktivieren Kontakt Seite"
"Select Contact Us Page","Wählen Sie Kontakt Seite"
"Select Product Carousel Type","Auswählen Produktkarussell Typ"
"Menu 1","Menü 1"
"Enable/Disable Menu","Aktivieren / Deaktivieren Menü"
"Menu Title","Menü-Titel"
"Enter Tiltle for Menu","Geben Sie Tiltle für Menu"
"Select Page","Seite auswählen"
"Menu 2","Menü 2"
"Menu 3","Menü 3"
"Menu 4","Menü 4"
"Category Icon","Kategorie Icon"
"Select category to add icon","Wählen Sie Kategorie hinzufügen Symbol"
"Select category to add/edit icon.","Wählen Sie eine Kategorie hinzufügen / Bearbeiten-Symbol."
"Category icon saved successfully.","Kategorie Symbol erfolgreich gespeichert."
"Something went wrong","Lade die Seite neu."
"Invalid File Format","Bitte wählen Sie nur Arten empfohlen .."
"File size must be less than 1MB","Dateigröße muss kleiner als 1MB"
"Invalid File.","Ungültige Datei."
"Add New Layout","Hinzufügen Neues Layout"
"Firebase Server Setting","Firebase-Server-Einstellungen"
"Server Key","Server Key"
"Enter firebase server key","Geben Sie Firebase Server-Schlüssel"
"New Order Settings","New Order-Einstellungen"
"Enable/Disable new order push notification","Aktivieren / Deaktivieren der neue Ordnung Push-Benachrichtigung"
"Title for new order push notification","Titel für neue Ordnung Push-Benachrichtigung"
"Message for new order push notification","Nachricht für neue Ordnung Push-Benachrichtigung"
"Order Status Change Settings","Bestell-Status Einstellungen ändern"
"Enable/Disable order status change push notification","Aktivieren / Deaktivieren, um Statusänderung Push-Benachrichtigung"
"Title for order status change push notification","Titel für die Auftragsstatusänderung Push-Benachrichtigung"
"Message for order status change push notification","Nachricht für die Auftragsstatusänderung Push-Benachrichtigung"
"Abandoned Cart Settings","Verlassene Wagen Einstellungen"
"Enable/Disable abandoned cart push notification","Aktivieren / Deaktivieren verlassen Wagen Push-Benachrichtigung"
"Title for abandoned cart push notification","Titel für verlassene Wagen Push-Benachrichtigung"
"Message for abandoned cart push notification","Nachricht für verlassene Wagen Push-Benachrichtigung"
"Time Interval","Zeitintervall"
"Time interval to check Abandoned cart(In Hours)","Zeitintervall Abandoned Warenkorb zu überprüfen (in Stunden)"
"Cron Instructions","cron Anleitung"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","die Anweisung, den cron hinzufügen. In den Cron zu Ihrem Geschäft über das Bedienfeld / Kitt über Abandoned Warenkorb Push-Benachrichtigungen nach Ihren Einstellungen zu senden. Unten finden Sie die Anweisung, den cron hinzuzufügen."
"URL to Add Cron via Control Panel","URL hinzufügen Cron über die Systemsteuerung"
"Cron setup via SSH","Cron-Setup via SSH"
"Preview","Vorschau"
"Paypal Mobile","Paypal Mobil"
"COD Mobile","COD Mobil"
"Invalid File Format.","Ungültiges Dateiformat."
"File should be less than 2 Mb.","Datei sollte weniger als 2 Mb."
"Please Upload the Image.","Bitte Laden Sie das Bild."
"Please Upload Image For Category.","Bitte Bild hochladen Zur Kategorie."
"app_text_category_products","Kategorie"
"app_text_no_internet","Internet-Problem"
"app_text_product_image_viewer","Produkt Image Viewer"
"app_text_payment_methods","Zahlungsarten"
"app_text_seller_comments","Verkäufer Kommentar (e)"
"app_text_home","Zuhause"
"app_text_category","Kategorien"
"app_text_login","Anmeldung"
"app_text_logout","Ausloggen"
"app_text_login_signup","Einloggen Anmelden"
"app_text_account","Mein Konto"
"app_text_contact","Kontaktiere uns"
"app_text_about","Über uns"
"app_text_add_to_wishlist","Zur Wunschliste hinzufügen"
"app_text_add_to_cart","in den Warenkorb legen"
"app_text_off","aus"
"app_text_all","Alle"
"app_text_languages","Sprachen)"
"app_text_sort","Sortieren"
"app_text_filter","Filter"
"app_text_sort_order","Wählen Sie Sortierung"
"app_text_price_asce","Preis niedrig bis hoch"
"app_text_price_desc","Preis: absteigend"
"app_text_product","Produkt"
"app_text_select","Wählen"
"app_text_instock","Auf Lager"
"app_text_outstock","Nicht vorrättig"
"app_text_product_info","Produkt-Info und Pflege"
"app_text_customization","Produktanpassung"
"app_text_accessories","Zubehör"
"app_text_view_less","Weniger anzeigen"
"app_text_view_more","Mehr sehen"
"app_text_provide_details","Bitte machen Sie Angaben"
"app_text_discount_price","Reduzierter Preis"
"app_text_discount_percentage","Rabatt Prozent"
"app_text_rating","Bewertung *"
"app_text_bag","Einkaufstasche"
"app_text_apply_voucher","Bewerben Gutschein"
"app_text_entry_voucher_code","Gutscheincode eingeben"
"app_text_apply","Anwenden"
"app_text_gift","Geschenkpapier"
"app_text_entry_message","Gib deine Nachricht ein"
"app_text_available_first","Verfügbare Produkte zuerst schicken"
"app_text_continue_shopping","Mit dem Einkaufen fortfahren"
"app_text_continue_checkout","Weiter zur Kasse"
