"Country Code is Mandatory.","Maakoodi on pakollinen."
"This mobile number has already been registered with an other account.","Tämä matkapuhelinnumero on jo rekisteröitynyt toiselle tilille."
"Shipping Method is disabled.","Toimitustapa on poistettu käytöstä."
"Mobile Number is blank","Matkapuhelinnumero on tyhjä"
"Mobile Number already exist","Matkapuhelinnumero jo olemassa"
"Empty Mobile number.","Tyhjennä matkapuhelinnumero."
"Empty Country Code.","Tyhjennä Country Code."
"Empty Password.","Tyhjä salasana."
"The password has been changed successfully.","Salasana on vaihdettu."
"Password cannot be updated.","Salasanaa ei voi päivittää."
"An account using this email address does not exists.","Tiliä seuraavalla sähköpostiosoitteella ei ole olemassa."
"The account has been mapped for the fingerprint login in this device.","Tili on kartoitettu varten sormenjäljen kirjautuminen tässä laitteessa."
"The account can not be mapped for the fingerprint login in this device.","Tiliä ei voida sijoittaa varten sormenjäljen kirjautuminen tässä laitteessa."
"Customer data is not available.","Asiakas ei ole saatavilla."
"Your account isn\'t available at this time.","Tilisi isn \ 't saatavilla tällä hetkellä."
"This Unique Id is not linked with the Email id.","Tämä yksilöllinen tunnus ei liity sähköpostitunnuksella."
"This Mobile number is not linked with any account.","Tämän matkapuhelinnumeroa ei ole sidoksissa mihinkään tilillä."
"Mobile Number or country code is not available.","Matkapuhelinnumero tai maatunnus ei ole käytettävissä."
"Mobile number exists into the database..","Matkapuhelinnumero olemassa tietokantaan .."
"Mobile number does not exists into the database..","Matkapuhelinnumero ei ole olemassa tietokantaan .."
"Not Mentioned","Ei mainittu"
"Marektplace Module is not enabled","Marektplace Moduuli ei ole käytössä"
"Seller id is missing","Myyjän tunnus puuttuu"
"Seller not found","Myyjä ei löydy"
"Please login to write review.","Ole hyvä ja kirjaudu Kirjoita arvostelu."
"Not able to submit your review. Title or comment is missing.","Ei pysty toimittamaan arviosi. Otsikko tai kommentti puuttuu."
"Not able to submit your review. Posting review for this seller is not allowed.","Ei pysty toimittamaan arviosi. Lähettämistä arvostelu tämän myyjän ei ole sallittua."
"Thanks! for rating the Seller.","Kiitos! luokitusjärjestelmien myyjälle."
"All","Kaikki"
"Name","Nimi"
"A-Z","A-Z"
"Z-A","Z-A"
"Price","Hinta"
"Low to High","Alhaisesta korkeaan"
"High to Low","Alhaisesta korkeaan"
"Ascending","nouseva"
"Descending","Laskeva"
"All Products","Kaikki tuotteet"
"Customer already registered.","Asiakas on jo rekisteröity."
"An error occurred .","Tapahtui virhe ."
"Success.","Menestys."
"Last order was not completed.","Viimeinen tilaus oli kesken."
"Can't apply voucher code on this cart.","Voi soveltaa kuponkikoodin tähän koriin."
"An error occurred while adding item to wishlist: %1","Virhe tapahtui lisättäessä tuote toivelistalle:% 1"
"Your review has been accepted for moderation.","Arviosi on hyväksytty maltillisesti."
"Review by %1","Katsaus% 1"
"(Posted on %1)","(Lähetetty% 1)"
"--Select Category--","--Valitse kategoria--"
"Order Successfully Created","Jotta luotu"
"Hi Thanks for your interest. Keep shopping with us to become our premium customer.","Hei Kiitos kiinnostusta. Pidä ostoksille kanssamme tulla premium asiakkaaksi."
"Order status update","Tilauksen tilan päivitys"
"Hi Your order status has been changed to {{STATUS}}.","Hi Tilauksesi tila on muutettu {{TILA}}."
"Hurry!","Kiire!"
"Hi","Täytä saadakseen ylimääräisiä etuja seuraavaan tilaukseen."
"Best Seller Products","Bestseller Tuotteet"
"Featured Products","Esittelyssä olevat tuotteet"
"New Products","Uudet tuotteet"
"From a category","Vuodesta luokka"
"Custom Products","Räätälöidyt tuotteet"
"Mobile App Builder","Mobiilisovellusten Builder"
"Settings saved successfully.","Asetukset tallennettu."
"Firebase Server key is not available","Firebase Server avain ei ole käytettävissä"
"Notificaton Send successfully","Siitä ilmoitetaan Lähetä onnistuneesti"
"Data saved successfully.","Tietojen tallentaminen onnistui."
"Component deleted successfully.","Komponentti poistettu onnistuneesti."
"Banner data deleted successfully.","Banner tiedot poistettu onnistuneesti."
"Layout deleted successfully.","Asettelu poistaminen onnistui."
"Data has been saved successfully.","Tiedot on tallennettu."
"Settings saved successfully","Asetukset tallennettu"
"Edit Layout","muokkaa asettelu"
"Knowband Mobile App Builder is not enabled on this store.","Knowband Mobile App rakentaja ei ole käytössä tässä kaupassa."
"Requested API not available","Pyydetty API ei ole käytettävissä"
"Requested Api method not available","Pyydetty sovellusliittymämenetelmä ole käytettävissä"
"Save Settings","Tallenna asetukset"
"Edit","Muokata"
"Edit Name","Muokkaa nimeä"
"Delete","Poistaa"
"View Details","Tarkemmat tiedot"
"Layout ID","layout ID"
"Layout Name","layout Name"
"Action","Toiminta"
"Home Page Layout Settings","Kotisivu Asetteluasetukset"
"Title","otsikko"
"URL","URL-"
"Upload","upload"
"Image Type","Kuvatyyppi"
"Home","Koti"
"Category","Kategoria"
"Product","Tuote"
"Redirect Activity","uudelleenohjaus Toiminta"
"Disable","Poista käytöstä"
"Enable","ota käyttöön"
"Status","Tila"
"Banners Settings","bannerit Asetukset"
"ID","ID"
"Device Type","Laitetyyppi"
"Both Android/iOS","Android- / iOS"
"Android","Android"
"iOS","iOS"
"Sent Date","Lähetetyt Date"
"Push Notification History","Push ilmoitushistoria"
"Return Statuses","Return Tilat"
"Coupon Code","Kuponkikoodi"
"Customer Email","asiakkaan sähköposti"
"Device","Laite"
"Coupon Used","kuponki Käytetty"
"Yes","Joo"
"Coupon Generated On","Kuponki Generated On"
"Menu Settings","Valikkoasetukset"
"Push Notification Settings","Paina ilmoitusten asetuksia"
"Slider Settings","Slider Settings"
"Google Login Settings","Google Kirjautumisen asetukset"
"Facebook Login Settings","Facebook Kirjautumisen asetukset"
"General Settings","Yleiset asetukset"
"New Arrival","Tulokas"
"Best Seller","Bestseller"
"Statistics","tilasto"
"Category Icon Settings","Luokka kuvakeasetukset"
"Code","Koodi"
"Payment Method Settings","Maksutavan Asetukset"
"Image","Kuva"
"Upto Time","Jopa aika"
"Background Color","Taustaväri"
"Text Color","tekstin väri"
"Redirect","uudelleenohjaus"
"Category ID","Luokka tunnus"
"Product ID","Tuotetunnus"
"Product Name","tuotteen nimi"
"Sort Order","Lajittelujärjestys"
"Layout Settings","asetteluasetukset"
"Back","Takaisin"
"Session has expired. Please try again after Re-login.","Istunto on vanhentunut. Yritä uudelleen uudelleen kirjautuminen."
"Sorry","ei lainaukset ovat saatavilla tämän tilauksen tällä hetkellä."
"Place Order","Tee tilaus"
"Heading of this Component","Nimike tämän komponentin"
"Field cannot be empty.","Kenttä ei voi olla tyhjä."
"Select Product Type","Valitse tuotteen tyyppi"
"Select Category","Valitse kategoria"
"Select Products from Category","Valitse tuotteet kategoriassa"
"Select Products","Valitse tuotteet"
"Number of products","Tuotteiden lukumäärä"
"Image Content Mode","Kuvan sisältöä tila"
"Scale aspect fill","Asteikko näkökohta täyttö"
"Scale aspect Fit","Asteikko näkökohta Fit"
"Please select category.","Valitse kategoria."
"Please select product.","Valitse tuote."
"Please select image type","Valitse kuvatyyppi"
"Please provide image url","Anna kuvan URL-osoite"
"Please select category","Valitse kategoria"
"Please select product","Valitse tuote"
"Only Positive integer is allowed.","Vain positiivinen kokonaisluku on sallittu."
"Please select an option from dropdown.","Valitse vaihtoehto avattavasta."
"You can enter only numbers.","Voit kirjoittaa vain numeroita."
"Number should be greater than 0.","Numeron on oltava suurempi kuin 0."
"Field cannot be greater than {#} characters.","Kenttä ei voi olla suurempi kuin {#} merkkiä."
"Field cannot be less than {#} character(s).","Kenttä ei voi olla pienempi kuin {#} merkki (s)."
"Please enter Email.","Anna sähköposti."
"Please enter a valid Email.","Anna kelvollinen sähköposti."
"Invalid date format.","Virheellinen päivämäärän muoto."
"Number is not in the valid range. It should be between {1} and {100}","Numero ei ole kelvollisella alueella. Sen tulisi olla välillä {1} ja {100}"
"Field should be numeric.","Kenttä on oltava numeerinen."
"Field can have only upto two decimal values.","Kenttä voi olla vain enintään kahden desimaalin arvoja."
"Email cannot be greater than {#} characters.","Sähköpostia ei voi olla suurempi kuin {#} merkkiä."
"Zip should not have special characters.","Zip pitäisi olla erikoismerkkejä."
"Percentage should be in number.","Prosenttiosuuden tulisi olla numero."
"Percentage should be between 0 and 100.","Prosenttiosuus tulisi olla välillä 0 ja 100."
"Size cannot be greater than {#} characters.","Koko ei voi olla suurempi kuin {#} merkkiä."
"Color could not be greater than {#} characters.","Väri ei voi olla suurempi kuin {#} merkkiä."
"Color is not valid.","Väri ei kelpaa."
"Special characters are not allowed.","Erikoismerkit eivät ole sallittuja."
"Script tags are not allowed.","Koodit eivät ole sallittuja."
"Style tags are not allowed.","Tyyli koodit eivät ole sallittuja."
"Iframe tags are not allowed.","Iframe-tunnisteet eivät ole sallittuja."
"Uploaded file is not an image.","Lähetetty tiedosto ei ole kuva."
"Uploaded file size must be less than #.","Ladattu tiedostokoko on oltava alle #."
"Field should not contain HTML tags.","Kenttä ei saa sisältää HTML-tunnisteita."
"You can enter only positive numbers.","Voit antaa ainoastaan ​​positiivisia lukuja."
"Select Image Type","Valitse Kuvatyyppi"
"Select an option","Valitse vaihtoehto"
"Image Url","kuvan URL"
"Enter URL","Syötä URL"
"Image Upload","Image Upload"
"Select Redirect Activity","Valitse uudelleenohjaus Toiminta"
"CMS","CMS"
"Login","Kirjaudu sisään"
"Search","Hae"
"Select Product","Valitse tuote"
"Banner Width","Banner Leveys"
"Banner Height","Banner Korkeus"
"Margin Top","marginaali Ylös"
"Margin Bottom","alamarginaali"
"Margin Left","marginaali"
"Margin Right","marginaali Oikea"
"Countdown Time Validity","Countdown pitkään voimassa"
"Enable Time Background Color","Ota Time taustaväri"
"Time Background Color","Aika taustaväri"
"Timer Text Color","Ajastin tekstin väri"
"Select Date","Valitse päivä"
"Save","Tallentaa"
"This field cannot be empty","Tämä kenttä ei voi olla tyhjä"
"Select 1st Category","Valitse 1. luokka"
"Upload Image","Lataa kuva"
"Remove image","Poista kuva"
"Select 2nd Category","Valitse 2. luokka"
"Select 3rd Category","Valitse 3. luokka"
"Select 4th Category","Valitse 4. luokka"
"Select 5th Category","Valitse 5th Luokka"
"Select 6th Category","Valitse 6. Luokka"
"Select 7th Category","Valitse 7. luokka"
"Select 8th Category","Valitse 8th Luokka"
"Are your sure?","Oletko varma?"
"Are you sure?","Oletko varma?"
"Edit Component","Edit Component"
"Close","kiinni"
"Need to add value in atleast 4 categories","Tarve lisäarvoa atleast 4 ryhmään"
"Component added successfully","Komponentti lisääminen onnistui"
"You can add only 20 components in a layout","Voit lisätä vain 20 komponenttien asettelun"
"Top Categories","Suosituimmat kategoriat"
"Banner-Square","Banner-Square"
"Banner-Custom","Banner-Mukautettu"
"Banner-Horizontal Sliding","Banner-Vaaka Liukuva"
"Banner-Grid","Banner-Grid"
"Banner-With Countdown timer","Banner-With Ajastin"
"Products-Square","Tuotteet-Square"
"Products-Horizontal Sliding","Tuotteet-Vaaka Sliding"
"Products-Grid","Tuotteet-Grid"
"Edit Heading","edit otsikko"
"Category1","Luokka1"
"Category2","Luokka2"
"Category3","Category3"
"Category4","Category4"
"Horizontal Banner","vaakabanneri"
"Banner-Grid 1","Banner-Grid 1"
"Banner-Grid 2","Banner-Grid 2"
"Banner-Grid 3","Banner-Grid 3"
"Banner-Grid 4","Banner-Grid 4"
"Countdown Banner","Countdown Banner"
"Hours","Tunnin"
"Minutes","minuutti"
"Seconds","Toinen"
"Horizontal Products","vaakasuora Tuotteet"
"Product Grid","tuote Grid"
"Payment Mode","Maksutapa"
"Sandbox","Sandbo"
"Live","liv"
"Client Id","Asiakastunnus"
"Please select atleast one country","Valitse atleast yksi maa"
"Please enter a valid color code","Anna kelvollinen värikoodi"
"Date & Time should be greater than current date time.","Päivä ja aika tulisi olla suurempi kuin nykyinen päivämäärä kellonaika."
"Field cannot be empty","Kenttä ei voida tyhjentää"
"Total Coupons Generated","Yhteensä kuponkeja Luotu"
"Total Coupons Unused","Yhteensä kuponkeja Käyttämättömät"
"Total Coupons Used","Yhteensä kuponkeja Käytetty"
"`Active Date` cannot be greater than `Expire Date`","`Aktiivinen täyttöajankohdassa ei voi olla suurempi kuin` Vanhenna täyttöajankohdassa"
"`From` Date cannot be greater than `To` Date","`Lta Päivämäärä ei voi olla suurempi kuin` To` Päivämäärä"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","Summa Gravity ei ole kelvollisella alueella. Sen pitäisi olla betwen 1 100. Yhteensä on:"
"No list exists for this API key.","Listalla olemassa API avaimen."
"No. of times","Nro kertoja"
"Date","Päivämäärä"
"Please upload an image file.","Lataa kuvatiedosto."
"To percentage should be greater than From percentage.","Prosenteiksi tulisi olla suurempi kuin alkaen prosenttiyksikköä."
"Value must be greater than 0","Arvon on oltava suurempi kuin 0"
"Allowed extension is","Sallittu laajennus on"
"Please provide correct format. Maximum allowed file size is","Anna oikea muoto. Suurin sallittu tiedostokoko on"
"Validated successfully","vahvistaminen onnistui"
"Invalid Api Key","Virheellinen sovellusliittymäavain"
"Message","Viesti"
"Select Brodcast Device Type","Valitse Brodcast Laitteen tyyppi"
"Remove Image","Poista kuva"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.","Vain .png tai .jpg-muodossa hyväksyä. Tiedoston koko ei saisi olla enempää kuin 2 megatavua."
"--Select Product--","--Valitse Product--"
"Enable/Disable","Ota käyttöön poista käytöstä"
"Facebook App Id","Facebook Sovellustunnus"
"Validate App Id","Validate Sovellustunnus"
"Enable the Extension","Ota laajennus"
"This setting will enable/disable entire mobile app functionality.","Tämä asetus päälle / pois koko mobiilisovelluksella toiminnallisuutta."
"Redirect on Cart Page when Add To Cart","Uudelleenohjaus Cart Page kun Lisää ostoskärryyn"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","Tämä asetus ohjaa koriin sivulle tai pitää tuotteen sivulla, kun lisäosa koriin napsautetaan."
"Display Short Description","Esitys lyhyt kuvaus"
"Enable Request Log Reporting","Ota Pyydä kirjautumis raportointi"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","Tämä asetus päälle / pois virhelokia raportoinnin jokaisen pyynnön Web Services moduulin."
"Show App Preview","Näytä App esikatselu"
"This setting will show/hide the app preview.","Tämä asetus näyttää / piilottaa sovelluksen esikatselun."
"Enable Tab Bar","Ota välilehtirivi"
"This setting will enable/disable the tab bar in the app.","Tämä asetus päälle / pois välilehtipalkki sovelluksen."
"Show Spin and Win","Näytä Spin ja Win"
"Show spin and win popup on the mobile App.","Näytä spin ja voittaa popup mobiilisovelluksella."
"Enable/Disable Fingerprint Login","Päällä / pois Sormenjälki Tulo"
"This setting will enable/disable Fingerprint login in Mobile App.","Tämä asetus päälle / pois Sormenjälki kirjautuminen Mobile App."
"Enable/Disable Phone Number Registration","Päällä / pois puhelinnumero rekisteröinti"
"This setting will enable/disable customer registration and login via phone number verification.","Tämä asetus käyttöön / poistaa asiakkaan rekisteröinti ja kirjautuminen välityksellä puhelinnumeron vahvistuksen."
"Mandatory Phone number at registration","Pakolliset Puhelinnumero ilmoittautumisen"
"This setting will set the Phone number field as optional or required.","Tämä asetus asettaa Puhelinnumero kenttää vaihtoehtoinen tai."
"Select layout for home page","Valitse asettelu kotisivun"
"Please select","Ole hyvä ja valitse"
"Disabled Shippping Sethods","Vammaiset shippping Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Valitse merenkulun menetelmiä listasta jolle haluat poistaa tämän module.You voi jättää tyhjäksi, jos haluat ottaa tämän moduulin kaikissa merenkulun menetelmiä."
"Select shipping methods","Valitse toimitustapoja"
"Enable Whatsapp Chat Support","Ota Whatsapp Keskustelutuki"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","Tämä asetus päälle / pois Whatsapp keskustelutuen vaihtoehto mobiilisovelluksella."
"Chat Number","chat numero"
"Enter Chat number with Country code as well.","Anna Chat tunniste ja maatunnus samoin."
"Enable Live Chat Support","Ota live chat-tuki"
"This setting will enable/disable live chat support option in mobile app.","Tämä asetus päälle / pois live chat-tuki vaihtoehto mobiilisovelluksella."
"Chat API Key","Chat Sovellusliittymäavain"
"Enter API Key for Live chat","Anna Sovellusliittymäavain Live chat"
"Enable Url Encoding Of Image Links","Ota URL-koodaus kuvalinkit"
"This setting will enable/disable Url encoding of all image links.","Tämä asetus päälle / pois url koodaus kuvan kaikkien linkkien."
"Look And Feel","Katso ja tunne"
"Enable Logo","Ota Logo"
"Upload logo","logon lähettämiseen"
"Remove logo","Poista logo"
"App Button Color","App Button Color"
"Select button color of the app.","Valintapainike väri sovelluksen."
"App Button Text Color","App painikkeen tekstin väri"
"Select button text color of the app.","Valitse painikkeen tekstin väri sovelluksen."
"App Theme Color","App Teema Väri"
"Select theme color of the app.","Valitse teema väri sovelluksen."
"App Background Color","App taustaväri"
"Select background color of the app.","Valitse taustaväri sovelluksen."
"Custom CSS","Custom CSS"
"Add custom CSS code that you want to be executed on the app","Lisää oma CSS, jonka haluat suoritettavaksi sovelluksen"
"Edit Payment Method Settings","Muokkaa maksutapaa Asetukset"
"Something went wrong. Please try again.","Jotain meni pieleen. Yritä uudelleen."
"Edit Settings","Muokkaa asetuksia"
"Upload Google JSON file","Tallennettu Google JSON tiedosto"
"Only .json file format accepted. File size should not be more than 1 MB.","Vain .json tiedostomuotoa hyväksytty. Tiedoston koko ei saisi olla enempää kuin 1 Mt."
"Uploaded App Id","Ladattu Sovellustunnus"
"Uploaded Api Key","Ladattu sovellusliittymäavain"
"Send New Push Notification","Lähettää uusia Push Ilmoitus"
"Send","Lähettää"
"Cancel","Peruuttaa"
"View Push Notification","Näytä Push Ilmoitus"
"Send New Notification","Send uusi ilmoitus"
"Contact Us Page","Ota yhteyttä Sivu"
"Enable/Disable Contact Us Page","Päällä / pois Ota yhteyttä Sivu"
"Select Contact Us Page","Valitse Ota yhteyttä Sivu"
"Select Product Carousel Type","Valitse tuote Carousel tyyppi"
"Menu 1","menu 1"
"Enable/Disable Menu","Päällä / pois-valikko"
"Menu Title","valikon otsikon"
"Enter Tiltle for Menu","Anna Tiltle valikkojen"
"Select Page","Valitse sivu"
"Menu 2","valikko 2"
"Menu 3","valikko 3"
"Menu 4","valikko 4"
"Category Icon","luokan symboli"
"Select category to add icon","Valitse luokka lisätä kuvakkeen"
"Select category to add/edit icon.","Valitse luokka lisätä / muokata kuvaketta."
"Category icon saved successfully.","Luokan kuvake tallennettu."
"Something went wrong","Päivitä sivu."
"Invalid File Format","Valitse vain suositeltuja .."
"File size must be less than 1MB","Tiedoston koon on oltava alle 1 Mt"
"Invalid File.","Virheellinen tiedosto."
"Add New Layout","Lisää uusi sijoittelu"
"Firebase Server Setting","Firebase Palvelimen asetus"
"Server Key","palvelinavaimen"
"Enter firebase server key","Anna Firebase palvelinavaimen"
"New Order Settings","New Order Settings"
"Enable/Disable new order push notification","Päällä / pois uuden tilauksen push ilmoitus"
"Title for new order push notification","Otsikko uuteen järjestykseen push ilmoitus"
"Message for new order push notification","Viesti uuteen järjestykseen push ilmoitus"
"Order Status Change Settings","Tilauksen tila Muuta asetuksia"
"Enable/Disable order status change push notification","Päällä / pois tilauksen tilan muutos push ilmoituksen"
"Title for order status change push notification","Otsikko tilauksen tilan muutos push ilmoituksen"
"Message for order status change push notification","Viesti tilauksen tilan muutos push ilmoituksen"
"Abandoned Cart Settings","Hylätty Cart Asetukset"
"Enable/Disable abandoned cart push notification","Päällä / pois hylättyjä ostoskoriin Push-ilmoituksen"
"Title for abandoned cart push notification","Otsikko hylättyjen ostoskoriin push ilmoituksen"
"Message for abandoned cart push notification","Viesti hylätty ostoskoriin push ilmoituksen"
"Time Interval","Aikaväli"
"Time interval to check Abandoned cart(In Hours)","Aikaväli tarkistaa Hylätyt koriin (tunteina)"
"Cron Instructions","cron Ohjeet"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","Instruction lisätä cron., Lisää ajastettu ihmettelemään ohjauspaneelista / kitti lähettää Abandoned koriin push-ilmoituksia mukaan asetukset edellä. Alla Instruction lisätä cron."
"URL to Add Cron via Control Panel","URL Lisää Cron ohjauspaneelin kautta"
"Cron setup via SSH","Cron asennus SSH"
"Preview","esikatselu"
"Paypal Mobile","Paypal Mobile"
"COD Mobile","COD Mobile"
"Invalid File Format.","Virheellinen tiedostomuoto."
"File should be less than 2 Mb.","Tiedoston tulee olla alle 2 Mb."
"Please Upload the Image.","Ole hyvä ladata kuvan."
"Please Upload Image For Category.","Ota lähetä kuva Luokka."
"app_text_category_products","Kategoria"
"app_text_no_internet","Internet ongelma"
"app_text_product_image_viewer","Tuote Image Viewer"
"app_text_payment_methods","maksutavat"
"app_text_seller_comments","Myyjä Kommentti (s)"
"app_text_home","Koti"
"app_text_category","Luokat"
"app_text_login","Kirjaudu sisään"
"app_text_logout","Kirjautua ulos"
"app_text_login_signup","Kirjaudu sisään Rekisteröidy"
"app_text_account","Tilini"
"app_text_contact","Ota meihin yhteyttä"
"app_text_about","Meistä"
"app_text_add_to_wishlist","Lisää toivelistaan"
"app_text_add_to_cart","Lisää ostoskoriin"
"app_text_off","vinossa"
"app_text_all","Kaikki"
"app_text_languages","Kieli (kielet)"
"app_text_sort","Järjestellä"
"app_text_filter","Suodattaa"
"app_text_sort_order","Valitse järjestys"
"app_text_price_asce","Hinta: Alhaisesta korkeaan"
"app_text_price_desc","Hinta: korkeimmasta alimpaan"
"app_text_product","Tuote"
"app_text_select","valita"
"app_text_instock","Varastossa"
"app_text_outstock","Loppunut varastosta"
"app_text_product_info","Tuotetiedot ja hoito"
"app_text_customization","Tuotteen muokattavuus"
"app_text_accessories","Lisätarvikkeet"
"app_text_view_less","Näytä vähemmän"
"app_text_view_more","Katso lisää"
"app_text_provide_details","Täsmentäkää"
"app_text_discount_price","Alennushinta"
"app_text_discount_percentage","alennusprosenttia"
"app_text_rating","Arvostelu *"
"app_text_bag","Ostoskassi"
"app_text_apply_voucher","Levitä Voucher"
"app_text_entry_voucher_code","Syötä alennuskoodi"
"app_text_apply","Käytä"
"app_text_gift","Lahjapaperia"
"app_text_entry_message","Kirjoita viestisi"
"app_text_available_first","Send käytettävissä olevat tuotteet ensin"
"app_text_continue_shopping","jatka ostoksia"
"app_text_continue_checkout","Siirry kassalle"
"app_text_update_quantity","päivitys Määrä"
"app_text_enter_quantity","Anna määrä"
"app_text_empty_cart","Toimitusosoite Ostoskorisi on tyhjä!"
"app_text_goto_home","Mene kotisivulle"
"app_text_review_your_order","Tarkista tilauksesi"
"app_text_add_new_shipping_address","Lisää uusi osoite"
"app_text_history","Rahti tiedot"
"app_text_billing_details","laskutustiedot"
"app_text_same_as_shipping_details","Sama kuin toimitusosoite"
"app_text_summary","tilauksen yhteenveto"
"app_text_shipping_methods","kuljetusvaihtoehdot"
"app_text_comment","jotta Kommentti"
"app_text_payment_summary","Maksuyhteenveto"
"app_text_proceed","Jatka maksamaan"
"app_text_make_payment","Maksaa"
"app_text_congratulations","Onnittelut"
"app_text_shipping_addresses","Toimitusosoite (t)"
"app_text_billing_addresses","Laskutusosoite (t)"
"app_text_addresses","Osoite (t)"
"app_text_order_detail","Tilauksen tiedot"
