"Android","Android"
"iOS","iOS"
"Sent Date","Küldés dátuma"
"Push Notification History","Push Notification története"
"Return Statuses","Vissza Státusok"
"Coupon Code","Kupon kód"
"Customer Email","Ügyfél e-mail"
"Device","Eszköz"
"Coupon Used","Kupon Használt"
"Yes","Igen"
"Coupon Generated On","Kupon generált"
"Menu Settings","menü beállítások"
"Push Notification Settings","Push Notification beállítások"
"Slider Settings","csúszka beállítások"
"Google Login Settings","Google Bejelentkezési beállítások"
"Facebook Login Settings","Facebook Bejelentkezés beállításai"
"General Settings","Általános beállítások"
"New Arrival","Újonnan érkező"
"Best Seller","Legjobban eladott"
"Statistics","Statisztika"
"Category Icon Settings","Kategória ikonbeállításai"
"Code","Kód"
"Payment Method Settings","Fizetési mód beállításai"
"Image","Kép"
"Upto Time","Akár idő"
"Background Color","Háttérszín"
"Text Color","Szöveg szín"
"Redirect","átirányítás"
"Category ID","Kategória ID"
"Product ID","termék azonosító"
"Product Name","termék név"
"Sort Order","Sorrend"
"Layout Settings","Layout Settings"
"Back","Vissza"
"Session has expired. Please try again after Re-login.","Munkamenet lejárt. Kérjük, próbálja meg újra újra be."
"Sorry","idézőjelek nélkül állnak rendelkezésre ebben a sorrendben ebben az időben."
"Place Order","rendelés"
"Heading of this Component","Rovat e komponens"
"Field cannot be empty.","Mező nem lehet üres."
"Select Product Type","Termék kiválasztása Type"
"Select Category","Válassz kategóriát"
"Select Products from Category","Válassza a kategóriából"
"Select Products","Select Products"
"Number of products","Termékek száma"
"Image Content Mode","Képes tartalom Mode"
"Scale aspect fill","Scale szempont kitöltés"
"Scale aspect Fit","Scale szempont Fit"
"Please select category.","Kérjük, válasszon kategóriát."
"Please select product.","Kérjük, válassza ki a termék."
"Please select image type","Kérjük, válassza ki a kép típusát"
"Please provide image url","Kérjük, adja meg a következő kép url"
"Please select category","Kérjük, válasszon kategóriát"
"Please select product","Válasszon terméket"
"Only Positive integer is allowed.","Csak Pozitív egész szám engedélyezett."
"Please select an option from dropdown.","Kérjük, válasszon egy lehetőséget a legördülő menüből."
"You can enter only numbers.","Akkor meg csak számokat."
"Number should be greater than 0.","Száma nagyobb kell legyen, mint 0."
"Field cannot be greater than {#} characters.","A mező nem lehet nagyobb, mint {#} karakter."
"Field cannot be less than {#} character(s).","Mező nem lehet kevesebb, mint {#} karakter (ek)."
"Please enter Email.","Kérjük, adja meg e-mailben."
"Please enter a valid Email.","Kérlek létező email címet adj meg."
"Invalid date format.","Érvénytelen dátum formátumát."
"Number is not in the valid range. It should be between {1} and {100}","Szám nem az érvényes tartományon. Között kell lennie {1} és {100}"
"Field should be numeric.","Field legyen numerikus."
"Field can have only upto two decimal values.","A mező csak legfeljebb két tizedes értékeket."
"Email cannot be greater than {#} characters.","E-mail nem lehet nagyobb, mint {#} karakter."
"Zip should not have special characters.","Zip nem kell speciális karaktereket."
"Percentage should be in number.","Százalékos kell lennie számát."
"Percentage should be between 0 and 100.","Százalékot kell 0 és 100 között."
"Size cannot be greater than {#} characters.","Mérete nem lehet nagyobb, mint {#} karakter."
"Color could not be greater than {#} characters.","Szín nem lehet nagyobb, mint {#} karakter."
"Color is not valid.","Szín nem érvényes."
"Special characters are not allowed.","Speciális karakterek használata nem lehetséges."
"Script tags are not allowed.","Script-címkék nem engedélyezett."
"Style tags are not allowed.","Stílus címkék használata nem megengedett."
"Iframe tags are not allowed.","Iframe címkék használata nem megengedett."
"Uploaded file is not an image.","A feltöltött fájl nem kép."
"Uploaded file size must be less than #.","A feltöltött fájl mérete nem haladhatja meg a #."
"Field should not contain HTML tags.","Mező nem tartalmazhat HTML-címkéket."
"You can enter only positive numbers.","Akkor meg csak pozitív számok."
"Select Image Type","Válassza ki az Image Type"
"Select an option","Válassz egy lehetőséget"
"Image Url","kép URL-"
"Enter URL","Írd be az URLt"
"Image Upload","A fényképek feltöltése"
"Select Redirect Activity","Select átirányítás Activity"
"CMS","CMS"
"Login","Belépés"
"Search","Keresés"
"Select Product","Termék kiválasztása"
"Banner Width","Banner szélessége"
"Banner Height","Banner magasság"
"Margin Top","Margó felső"
"Margin Bottom","Alsó margó"
"Margin Left","Margó bal"
"Margin Right","jobb margó"
"Countdown Time Validity","Visszaszámlálás érvényességi idejének"
"Enable Time Background Color","Idő engedélyezése háttérszíne"
"Time Background Color","Idő háttérszíne"
"Timer Text Color","Timer Szövegszín"
"Select Date","Válassza ki a dátum"
"Save","Megment"
"This field cannot be empty","Ez a mező nem lehet üres"
"Select 1st Category","Válassza az 1. kategória"
"Upload Image","kép feltöltése"
"Remove image","kép eltávolítása"
"Select 2nd Category","Válassza ki a 2. kategória"
"Select 3rd Category","Válassza 3. kategória"
"Select 4th Category","Válassza 4. kategória"
"Select 5th Category","Válassza 5. kategória"
"Select 6th Category","Válassza 6. kategória"
"Select 7th Category","Válassza 7. kategória"
"Select 8th Category","Válassza 8. kategória"
"Are your sure?","Biztos vagy benne?"
"Are you sure?","biztos vagy ebben?"
"Edit Component","edit komponenst"
"Close","Bezárás"
"Need to add value in atleast 4 categories","Szükségességét, hogy hozzáadott értéket, amelyek legalább 4 kategóriában"
"Component added successfully","Component sikeresen hozzáadva"
"You can add only 20 components in a layout","Felveheti csupán 20 komponensek elrendezése"
"Top Categories","Top kategóriák"
"Banner-Square","Banner-tér"
"Banner-Custom","Banner-Custom"
"Banner-Horizontal Sliding","Banner-vízszintes csúszó"
"Banner-Grid","Banner-Grid"
"Banner-With Countdown timer","Banner-val Idõzítés"
"Products-Square","Termékek-tér"
"Products-Horizontal Sliding","Termékek vízszintes csúszó"
"Products-Grid","Termékek-Grid"
"Edit Heading","szerkesztés sorban"
"Category1","category1"
"Category2","2.kategória"
"Category3","Category3"
"Category4","category4"
"Horizontal Banner","vízszintes Banner"
"Banner-Grid 1","Banner-Grid 1"
"Banner-Grid 2","Banner-Grid 2"
"Banner-Grid 3","Banner-Grid 3"
"Banner-Grid 4","Banner-Grid 4"
"Countdown Banner","visszaszámlálás Banner"
"Hours","Óra"
"Minutes","Perc"
"Seconds","Második"
"Horizontal Products","vízszintes Termékek"
"Product Grid","Termék Rács"
"Payment Mode","fizetési mód"
"Sandbox","Sandbo"
"Live","Liv"
"Client Id","Ügyfélazonosító"
"Please select atleast one country","Kérjük, válasszon ki legalább egy országot"
"Please enter a valid color code","Adjon meg egy érvényes színkódot"
"Date & Time should be greater than current date time.","Dátum és idő legyen nagyobb, mint az aktuális dátum idő."
"Field cannot be empty","Mező nem lehet üres"
"Total Coupons Generated","Összes kupon generált"
"Total Coupons Unused","Összes kupon Unused"
"Total Coupons Used","Összes kupon Használt"
"`Active Date` cannot be greater than `Expire Date`","`Active-időpont nem lehet nagyobb, mint a` Lejár-időpont"
"`From` Date cannot be greater than `To` Date","`From` dátum nem lehet nagyobb, mint` To` dátuma"
"The sum of Gravity is not in the valid range. It should be betwen 1 and 100. The total is:","Az összeg gravitáció nem az érvényes tartományon. Meg kell betwen 1 és 100 A teljes:"
"No list exists for this API key.","Nincs lista létezik erre API kulcsot."
"No. of times","Számú alkalommal"
"Date","Dátum"
"Please upload an image file.","Töltsön fel egy képfájlt."
"To percentage should be greater than From percentage.","Ahhoz százalékos nagyobbnak kell lennie tól százalékban."
"Value must be greater than 0","Értéknek nagyobbnak kell lennie, mint 0"
"Allowed extension is","Engedélyezett kiterjesztés"
"Please provide correct format. Maximum allowed file size is","Adja meg a pontos méret. A megengedett legnagyobb fájlméret"
"Validated successfully","érvényesítése sikeres"
"Invalid Api Key","Érvénytelen API-kulcs"
"Message","Üzenet"
"Select Brodcast Device Type","Válassza Brodcast Device Type"
"Remove Image","kép eltávolítása"
"Only .png or .jpg file format accepted. File size should not be more than 2 MB.","Csak .png vagy .jpg file formátum elfogadott. A fájl mérete ne legyen több, mint 2 MB."
"--Select Product--","--VÁLASSZON Product--"
"Enable/Disable","Bekapcsolni kikapcsolni"
"Facebook App Id","Facebook App Id"
"Validate App Id","Érvényesítése App Id"
"Enable the Extension","Engedélyezze a bővítmény"
"This setting will enable/disable entire mobile app functionality.","Ez a beállítás engedélyezése / tiltása teljes mobilalkalmazás funkciót."
"Redirect on Cart Page when Add To Cart","Átirányítás kosárba Oldal amikor Kosárba"
"This setting will redirect to cart page or keep on the product page when add to cart is clicked.","Ez a beállítás fog irányítani kosár oldalára, vagy tartsa az adott termék oldalán, amikor KOSÁRBA kattint."
"Display Short Description","A kijelző Rövid leírás"
"Enable Request Log Reporting","Engedélyezése kérése Log Reporting"
"This setting will enable/disable error log reporting for every request to Web Services of the module.","Ez a beállítás engedélyezése / tiltása error log jelentések minden kérést Web Services a modul."
"Show App Preview","Megjelenítése App Preview"
"This setting will show/hide the app preview.","Ez a beállítás megjelenítéséhez / elrejtéséhez app preview."
"Enable Tab Bar","Engedélyezze Lapozósáv"
"This setting will enable/disable the tab bar in the app.","Ez a beállítás engedélyezi / letiltja a lap bár az alkalmazásban."
"Show Spin and Win","Itt található spin és Win"
"Show spin and win popup on the mobile App.","Itt található spin és nyerj felugró a mobil App."
"Enable/Disable Fingerprint Login","Engedélyezése / tiltása ujjlenyomat Bejelentkezés"
"This setting will enable/disable Fingerprint login in Mobile App.","Ez a beállítás engedélyezése / tiltása ujjlenyomat bejelentkezési Mobile App."
"Enable/Disable Phone Number Registration","Engedélyezése / tiltása telefonszám Regisztráció"
"This setting will enable/disable customer registration and login via phone number verification.","Ez a beállítás engedélyezése / tiltása ügyfél regisztráció és belépés keresztül telefonszám ellenőrzésére."
"Mandatory Phone number at registration","Kötelező Telefonszám regisztrációkor"
"This setting will set the Phone number field as optional or required.","Ez a beállítás meghatározza a Telefonszám mező opcionális vagy kötelező."
"Select layout for home page","Válassza elrendezést honlap"
"Please select","Kérlek, válassz"
"Disabled Shippping Sethods","Mozgáskorlátozottak Shippping Sethods"
"Select shipping methods from the list for which you want to disable this module.You can leave it to empty if you want to enable this module for all shipping methods.","Válassza szállítási módok a listából, amelynek meg szeretné tiltani ezt module.You hagyhatja, hogy ürítse ki, ha azt szeretné, hogy ez a modul az összes szállítási mód."
"Select shipping methods","Válassza ki a szállítási módok"
"Enable Whatsapp Chat Support","Engedélyezze Whatsapp Chat Support"
"This setting will enable/disable WHATSAPP chat support option in mobile app.","Ez a beállítás engedélyezése / tiltása WhatsApp chat lehetőséget mobilalkalmazás."
"Chat Number","Chat száma"
"Enter Chat number with Country code as well.","Írja Chat számot országkód is."
"Enable Live Chat Support","Engedélyezze Live Chat Support"
"This setting will enable/disable live chat support option in mobile app.","Ez a beállítás engedélyezése / tiltása az élő chat támogatás lehetőséget mobilalkalmazás."
"Chat API Key","Chat API-kulcs"
"Enter API Key for Live chat","Írja API Key Élő csevegés"
"Enable Url Encoding Of Image Links","Az URL kódolás fényképek linkek"
"This setting will enable/disable Url encoding of all image links.","Ez a beállítás engedélyezése / tiltása URL kódolás az összes kép linkeket."
"Look And Feel","Nézz és érezz"
"Enable Logo","engedélyezze Logo"
"Upload logo","upload logo"
"Remove logo","Remove logo"
"App Button Color","App gomb színe"
"Select button color of the app.","Select gomb színe a kb."
"App Button Text Color","App gomb szövegének színe"
"Select button text color of the app.","Select gomb szövegének színe az alkalmazás."
"App Theme Color","App Theme Szín"
"Select theme color of the app.","Téma kiválasztása színe az alkalmazás."
"App Background Color","App háttérszíne"
"Select background color of the app.","Select háttér színe az alkalmazás."
"Custom CSS","Egyéni CSS"
"Add custom CSS code that you want to be executed on the app","Egyéni CSS kódot, amit szeretnénk, hogy végre kell hajtani az alkalmazás"
"Edit Payment Method Settings","Fizetési mód szerkesztése beállítások"
"Something went wrong. Please try again.","Valami elromlott. Kérlek próbáld újra."
"Edit Settings","Beállítások szerkesztése"
"Upload Google JSON file","Feltöltés Google JSON fájlban"
"Only .json file format accepted. File size should not be more than 1 MB.","Csak .json fájlformátum elfogadott. A fájl mérete ne legyen több, mint 1 MB."
"Uploaded App Id","Feltöltött App Id"
"Uploaded Api Key","Feltöltött API-kulcs"
"Send New Push Notification","Küldj New Push Notification"
"Send","Küld"
"Cancel","Megszünteti"
"View Push Notification","Részletek Push Notification"
"Send New Notification","Küldj Új értesítési"
"Contact Us Page","Kapcsolat oldal"
"Enable/Disable Contact Us Page","Engedélyezése / tiltása Kapcsolat oldal"
"Select Contact Us Page","Válassza Kapcsolat oldal"
"Select Product Carousel Type","Kiválaszt Termék Carousel típusa"
"Menu 1","1. menü"
"Enable/Disable Menu","Engedélyezése / tiltása menü"
"Menu Title","menü Cím"
"Enter Tiltle for Menu","Írja Tiltle a Menü"
"Select Page","Select Page"
"Menu 2","2. menü"
"Menu 3","3. menü"
"Menu 4","4. menü"
"Category Icon","Kategória ikon"
"Select category to add icon","Kategória kiválasztása hozzá ikon"
"Select category to add/edit icon.","Válasszon kategóriát felvenni / módosítani ikonra."
"Category icon saved successfully.","Kategória ikon sikeresen mentve."
"Something went wrong","frissítsd az oldalt."
"Invalid File Format","Kérjük, válasszon csak ajánlott típusú .."
"File size must be less than 1MB","A fájl mérete kisebb legyen, mint 1 MB"
"Invalid File.","Érvénytelen fájl."
"Add New Layout","Új elrendezés"
"Firebase Server Setting","Firebase szerver beállítás"
"Server Key","Server Key"
"Enter firebase server key","Írja firebase kiszolgálókulcs"
"New Order Settings","New Order beállítások"
"Enable/Disable new order push notification","Engedélyezése / tiltása új rend push értesítési"
"Title for new order push notification","Cím az új rend push értesítési"
"Message for new order push notification","Üzenet az új rend push értesítési"
"Order Status Change Settings","Rendelés állapota Beállítások módosítása"
"Enable/Disable order status change push notification","Engedélyezése / tiltása a rendelés állapotának változása push értesítési"
"Title for order status change push notification","Cím a rendelés állapotának változása push értesítési"
"Message for order status change push notification","Üzenet a rendelés állapotának változása push értesítési"
"Abandoned Cart Settings","Elhagyott Kosár Beállítások"
"Enable/Disable abandoned cart push notification","Engedélyezése / tiltása elhagyott helyezése push értesítési"
"Title for abandoned cart push notification","Cím elhagyott helyezése push értesítési"
"Message for abandoned cart push notification","Üzenet az elhagyott helyezése push értesítési"
"Time Interval","Időintervallum"
"Time interval to check Abandoned cart(In Hours)","Időintervallum, hogy ellenőrizze elhagyott helyezése (órákban)"
"Cron Instructions","cron utasítások"
"Add the cron to your store via control panel/putty to send Abandoned cart push notifications according to your settings above. Find below","Az utasítás hozzá a cron., Add a cron a boltban kezelôpanelrôl / putty küldeni Elhagyott helyezése push értesítéseket szerint a fenti beállításokat. Alább az utasítást, hogy hozzá a cron."
"URL to Add Cron via Control Panel","URL-t Add Cron kezelôpanelrôl"
"Cron setup via SSH","Cron beállítás SSH-n keresztül"
"Preview","Előnézet"
"Paypal Mobile","Paypal Mobile"
"COD Mobile","COD Mobile"
"Invalid File Format.","Érvénytelen fájlformátum."
"File should be less than 2 Mb.","Fájl legyen kevesebb, mint 2 Mb."
"Please Upload the Image.","Kérjük, töltse fel a képet."
"Please Upload Image For Category.","Kérjük Kép feltöltése kategóriára."
"app_text_category_products","Kategória"
"app_text_no_internet","Internet probléma"
"app_text_product_image_viewer","Product Image Viewer"
"app_text_payment_methods","fizetési módok"
"app_text_seller_comments","Az eladó Comment (s)"
"app_text_home","itthon"
"app_text_category","Kategóriák"
"app_text_login","Belépés"
"app_text_logout","Kijelentkezés"
"app_text_login_signup","Belépés Regisztrálás"
"app_text_account","Én számlám"
"app_text_contact","Lépjen kapcsolatba velünk"
"app_text_about","Rólunk"
"app_text_add_to_wishlist","Hozzáadni a Kívánságlistához"
"app_text_add_to_cart","Kosárba"
"app_text_off","ki"
"app_text_all","Összes"
"app_text_languages","Nyelv (ek)"
"app_text_sort","Fajta"
"app_text_filter","Szűrő"
"app_text_sort_order","Select sorrend"
"app_text_price_asce","Ár: növekvő"
"app_text_price_desc","Ár: csökkenő"
"app_text_product","Termék"
"app_text_select","választ"
"app_text_instock","Raktáron"
"app_text_outstock","Nincs raktáron"
"app_text_product_info","Termék információ és ápolás"
"app_text_customization","Termék testreszabás"
"app_text_accessories","kiegészítők"
"app_text_view_less","Kevesebb találat"
"app_text_view_more","Mutass többet"
"app_text_provide_details","Kérjük, részletezze"
"app_text_discount_price","Kedvezményes ár"
"app_text_discount_percentage","engedményszázalék"
"app_text_rating","Értékelés *"
"app_text_bag","Bevásárló táska"
"app_text_apply_voucher","Alkalmazza utalvány"
"app_text_entry_voucher_code","Kuponkód beírása"
"app_text_apply","Alkalmaz"
"app_text_gift","Díszcsomagolás"
"app_text_entry_message","Írja be az üzenetet"
"app_text_available_first","Küldj kapható termékek első"
"app_text_continue_shopping","Folytatni a vásárlást"
"app_text_continue_checkout","Tovább az fizetéshez"
"app_text_update_quantity","frissítés Mennyiség"
"app_text_enter_quantity","Írja mennyiség"
"app_text_empty_cart","A szállítási kosara üres!"
"app_text_goto_home","Menj a főoldalra"
"app_text_review_your_order","Nézze át rendelését"
"app_text_add_new_shipping_address","Új cím hozzáadása"
"app_text_history","Szállítási adatok"
"app_text_billing_details","Számlázási adatok"
"app_text_same_as_shipping_details","Megegyezik a szállítási címmel"
"app_text_summary","megrendelés-összesítő"
"app_text_shipping_methods","Szállítási módok"
"app_text_comment","Rendelési megjegyzés"
"app_text_payment_summary","fizetési összesítő"
"app_text_proceed","Tovább a fizetésre"
"app_text_make_payment","Kifizetni"
"app_text_congratulations","Gratulálunk"
"app_text_shipping_addresses","Szállítási cím (ek)"
"app_text_billing_addresses","Számlázási cím (ek)"
"app_text_addresses","Cím (ek)"
"app_text_order_detail","rendelés részletei"
"app_text_update_personal","Frissítés személyes adatai"
"app_text_update_password","frissítés jelszó"
"app_text_current_password","jelenlegi jelszó"
"app_text_new_password","új jelszó"
"app_text_confirm_password","Jelszó megerősítése"
"app_text_cancel","Megszünteti"
"app_text_save","Megment"
"app_text_order_ref","Rendelési szám"
"app_text_status","Állapot"
"app_text_placed","Rátette"
"app_text_reorder","Átrendezés"
"app_text_order_details","A rendelés adatai"
"app_text_status_history","status History"
"app_text_shipping_address","szállítási cím"
"app_text_billing_address","számlázási cím"
"app_text_order_summary","megrendelés-összesítő"
"app_text_shipping_method","Szállítási Mód"
"app_text_payment_method","Fizetési mód"
"app_text_gift_wrapping","Ajándék csomagolás"
"app_text_no_shipping_address","Nincs szállítási cím hozzáférhető!"
"app_text_no_order_details","Nincs rendelési adatok hozzáférhető!"
"app_text_signup","Regisztrálj"
"app_text_continue_guest","Folytatás vendégként"
"app_text_email","Email"
"app_text_password","Jelszó"
"app_text_forgot_password","Elfelejtett jelszó"
